First,Last,RookieYear,Brand,Year,CardNumber
Dal,Maxvill,,Topps,1967,421
Hoyt,Wilhelm,,Topps,1967,422
Pedro,Gonzalez,,Topps,1967,424
Lou,Clinton,,Topps,1967,425
Lou,Clinton,,Topps,1967,426
Pete,Rose,,Topps,1967,430
Ted,Uhlaender,,Topps,1967,431
Jimmie,Hall,,Topps,1967,432
Al,Luplow,,Topps,1967,433
Eddie,Fisher,,Topps,1967,434
Mack,Jones,,Topps,1967,435
Pete,Ward,,Topps,1967,436
Chuck,Dobson,,Topps,1967,438
Byron,Browne,,Topps,1967,439
Steve,Hargan,,Topps,1967,440
Jim,Davenport,,Topps,1967,441
Rookie,Stars -,,Topps,1967,442
Tito,Francona,,Topps,1967,443
George,Smith,,Topps,1967,444
Don,Sutton,,Topps,1967,445
Russ,Nixon,,Topps,1967,446
Bo,Belinsky,,Topps,1967,447A
Harry,Walker,,Topps,1967,448
Orlando,Pena,,Topps,1967,449
Richie,Allen,,Topps,1967,450
Fred,Newman,,Topps,1967,451
Ed,Kranepool,,Topps,1967,452
Aurelio,Monteagudo,,Topps,1967,453
Marichal,CL6,,Topps,1967,454A
Tommie,Agee,,Topps,1967,455
Phil,Niekro,,Topps,1967,456
Andy,Etchebarren,,Topps,1967,457
Lee,Thomas,,Topps,1967,458
Dick,Bosman,1967,Topps,1967,459
Harmon,Killebrew,,Topps,1967,460
Bob,Miller,,Topps,1967,461
Bob,Barton,,Topps,1967,462
Hill,Aces -,,Topps,1967,463
Dan,Coombs,,Topps,1967,464
Willie,Horton,,Topps,1967,465
Bobby,Wine,,Topps,1967,466
Jim,O'Toole,,Topps,1967,467
Ralph,Houk,,Topps,1967,468
Len,Gabrielson,,Topps,1967,469
Bob,Shaw,,Topps,1967,470
Rene,Lachemann,,Topps,1967,471
Rookie,Stars -,,Topps,1967,472
Jose,Santiago,,Topps,1967,473
Bob,Tolan,,Topps,1967,474
Jim,Palmer,,Topps,1967,475
Tony,Perez,,Topps,1967,476
Bob,Humphreys,,Topps,1967,478
Gary,Bell,,Topps,1967,479
Willie,McCovey,,Topps,1967,480
Leo,Durocher,,Topps,1967,481
Jim,Landis,,Topps,1967,483
Jerry,Adair,,Topps,1967,484
Tim,McCarver,,Topps,1967,485
Rookie,Stars -,,Topps,1967,486
Gerry,Arrigo,,Topps,1967,488
Doug,Clemens,,Topps,1967,489
Tony,Cloninger,,Topps,1967,490
Sam,Bowens,,Topps,1967,491
Phil,Ortega,,Topps,1967,493
Bill,Rigney,,Topps,1967,494
Fritz,Peterson,,Topps,1967,495
Ron,Campbell,1967,Topps,1967,497
Larry,Dierker,,Topps,1967,498
Rookie,Stars -,,Topps,1967,499
Juan,Marichal,,Topps,1967,500
Los,Angeles,,Topps,1967,503
Tommy,Helms,,Topps,1967,505
Smoky,Burgess,,Topps,1967,506
Rookie,Stars -,,Topps,1967,507
Dick,Hall,,Topps,1967,508
Jim,King,,Topps,1967,509
Bill,Mazeroski,,Topps,1967,510
Don,Wert,,Topps,1967,511
John,Werhas,,Topps,1967,514
Fred,Talbot,,Topps,1967,517
Denis,Menke,,Topps,1967,518
Ted,Davidson,,Topps,1967,519
Max,Alvis,,Topps,1967,520
Bird,Bombers -,,Topps,1967,521
Jim,Merritt,,Topps,1967,523
Felix,Mantilla,,Topps,1967,524
Ron,Hunt,,Topps,1967,525
Rookie,Stars -,,Topps,1967,526
Dennis,Ribant,,Topps,1967,527
Gary,Wagner,,Topps,1967,529
Felipe,Alou,,Topps,1967,530
B.Robinson,CL7,,Topps,1967,531
Jim,Hicks,,Topps,1967,532
Jack,Fisher,,Topps,1967,533
Hank,Bauer,,Topps,1967,534
Donn,Clendenon,,Topps,1967,535
Rookie,Stars -,,Topps,1967,536
Chuck,Estrada,,Topps,1967,537
J.C.,Martin,,Topps,1967,538
Dick,Egan,,Topps,1967,539
Norm,Cash,,Topps,1967,540
Joe,Gibbon,,Topps,1967,541
Rookie,Stars -,,Topps,1967,542
Dan,Schneider,,Topps,1967,543
Jim,Grant,,Topps,1967,545
Woody,Woodward,,Topps,1967,546
Rookie,Stars -,,Topps,1967,547
Tony,Gonzalez,,Topps,1967,548
Jack,Sanford,,Topps,1967,549
Vada,Pinson,,Topps,1967,550
Doug,Camilli,,Topps,1967,551
Ted,Savage,,Topps,1967,552
Rookie,Stars -,,Topps,1967,553
Andre,Rodgers,,Topps,1967,554
Don,Cardwell,,Topps,1967,555
Al,Weis,,Topps,1967,556
Al,Ferrara,,Topps,1967,557
Rookie,Stars -,,Topps,1967,558
Dick,Tracewski,,Topps,1967,559
Jim,Bunning,,Topps,1967,560
Sandy,Alomar,,Topps,1967,561
Steve,Blass,,Topps,1967,562
Joe,Adcock,,Topps,1967,563
Rookie,Stars -,,Topps,1967,564
Lew,Krausse,,Topps,1967,565
Gary,Geiger,,Topps,1967,566
Steve,Hamilton,,Topps,1967,567
John,Sullivan,,Topps,1967,568
Rookie,Stars -,,Topps,1967,569
Maury,Wills,,Topps,1967,570
Larry,Sherry,,Topps,1967,571
Don,Demeter,,Topps,1967,572
Chicago,White,,Topps,1967,573
Jerry,Buchek,,Topps,1967,574
Dave,Boswell,,Topps,1967,575
Rookie,Stars -,,Topps,1967,576
Bill,Short,,Topps,1967,577
John,Boccabella,,Topps,1967,578
Bill,Henry,,Topps,1967,579
Rocky,Colavito,,Topps,1967,580
Rookie,Stars -,,Topps,1967,581
Jim,Owens,,Topps,1967,582
Ray,Barker,,Topps,1967,583
Jimmy,Piersall,,Topps,1967,584
Wally,Bunker,,Topps,1967,585
Manny,Jimenez,,Topps,1967,586
Rookie,Stars - Shaw/Sutherland,1967,Topps,1967,587
Johnny,Klippstein,,Topps,1967,588
Dave,Ricketts,,Topps,1967,589
Pete,Richert,,Topps,1967,590
Ty,Cline,,Topps,1967,591
Rookie,Stars -,,Topps,1967,592
Wes,Westrum,,Topps,1967,593
Dan,Osinski,,Topps,1967,594
Cookie,Rojas,,Topps,1967,595
Galen,Cisco,,Topps,1967,596
Ted,Abernathy,,Topps,1967,597
Rookie,Stars -,,Topps,1967,598
Bob,Duliba,,Topps,1967,599
Brooks,Robinson,,Topps,1967,600
Bill,Bryan,,Topps,1967,601
Juan,Pizarro,,Topps,1967,602
Rookie,Stars -,,Topps,1967,603
Mike,Shannon,,Topps,1967,605
Ron,Taylor,,Topps,1967,606
Mickey,Stanley,,Topps,1967,607
Rookie,Stars -,,Topps,1967,608
Tommy,John,,Topps,1967,609
N.L.,Batting,,Topps,1968,1
A.L.,Batting,,Topps,1968,2
N.L.,RBI,,Topps,1968,3
A.L.,RBI,,Topps,1968,4
N.L.,HR,,Topps,1968,5
A.L.,HR,,Topps,1968,6
N.L.,Pitching,,Topps,1968,9
A.L.,Pitching,,Topps,1968,10A
N.L.,Strikeout,,Topps,1968,11
Ron,Hunt,,Topps,1968,15
Rookie,Stars - Lou Piniella/Richie Scheinblum,1968,Topps,1968,16
Dick,Hall,,Topps,1968,17
Juan,Pizarro,,Topps,1968,19
Ron,Davis,,Topps,1968,21
Pat,Dobson,,Topps,1968,22
Chico,Cardenas,,Topps,1968,23
Bobby,Locke,,Topps,1968,24
Julian,Javier,,Topps,1968,25
Gil,Hodges,,Topps,1968,27
Ted,Uhlaende,,Topps,1968,28
Joe,Verbanic,,Topps,1968,29
Joe,Torre,,Topps,1968,30
Ed,Stroud,,Topps,1968,31
Joe,Gibbon,,Topps,1968,32
Pete,Ward,,Topps,1968,33
Al,Ferrara,,Topps,1968,34
Steve,Harga,,Topps,1968,35
Rookie,Stars -,,Topps,1968,36
Billy,Williams,,Topps,1968,37
Tony,Pierce,,Topps,1968,38
Cookie,Rojas,,Topps,1968,39
Denny,McLain,,Topps,1968,40
Julio,Gotay,,Topps,1968,41
Larry,Haney,,Topps,1968,42
Gary,Bell,,Topps,1968,43
Frank,Kostro,,Topps,1968,44
Tom,Seaver,,Topps,1968,45
Dave,Ricketts,,Topps,1968,46
Ralph,Houk,,Topps,1968,47
Ted,Davidson,,Topps,1968,48
Eddie,Brinkman,,Topps,1968,49A
Willie,Mays,,Topps,1968,50
Bob,Locker,,Topps,1968,51
Hawk,Taylor,,Topps,1968,52
Gene,Alley,,Topps,1968,53
Stan,Williams,,Topps,1968,54
Felipe,Alou,,Topps,1968,55
Rookie,Stars -,,Topps,1968,56
Dan,Schneider,,Topps,1968,57
Eddie,Mathews,,Topps,1968,58
Don,Lock,,Topps,1968,59
Ken,Holtzman,,Topps,1968,60
Reggie,Smith,,Topps,1968,61
Chuck,Dobson,,Topps,1968,62
Dick,Kenworthy,1968,Topps,1968,63
Jim,Merritt,,Topps,1968,64
John,Roseboro,,Topps,1968,65
Casey,Cox WT,,Topps,1968,66A
Checklist,1,,Topps,1968,67
Ron,Willis,,Topps,1968,68
Tom,Tresh,,Topps,1968,69
Bob,Veale,,Topps,1968,70
Vern,Fuller,1968,Topps,1968,71
Tommy,John,,Topps,1968,72
Jim,Ray Hart,,Topps,1968,73
Don,Mincher,,Topps,1968,75
Rookie,Stars -,,Topps,1968,76
Don,Wilson,1968,Topps,1968,77
Jim,Northrup,,Topps,1968,78
Ted,Kubiak,,Topps,1968,79
Rod,Carew,,Topps,1968,80
Larry,Jackson,,Topps,1968,81
Sam,Bowens,,Topps,1968,82
Bob,Tolan,,Topps,1968,84
Gaylord,Perry,,Topps,1968,85
Dick,Williams,,Topps,1968,87
Phil,Regan,,Topps,1968,88
Jake,Gibbs,,Topps,1968,89
Vada,Pinson,,Topps,1968,90
Jim,Ollom,1968,Topps,1968,91
Ed,Kranepool,,Topps,1968,92
Tony,Cloninger,,Topps,1968,93
Lee,Maye,,Topps,1968,94
Bob,Aspromonte,,Topps,1968,95
Rookie,Stars -,,Topps,1968,96
Tom,Phoebus,,Topps,1968,97
Rocky,Colavito,,Topps,1968,99
Bob,Gibson,,Topps,1968,100
Glenn,Beckert,,Topps,1968,101
Jose,Cardenal,,Topps,1968,102
Don,Sutton,,Topps,1968,103
Dick,Dietz,,Topps,1968,104
Al,Downing,,Topps,1968,105
Dalton,Jones,,Topps,1968,106
Don,Pavletich,,Topps,1968,108
Hank,Aaron,,Topps,1968,110
Rich,Reese,,Topps,1968,111
Woody,Fryman,,Topps,1968,112
Ron,Swoboda,,Topps,1968,114
Sam,McDowell,,Topps,1968,115
Ken,McMullen,,Topps,1968,116
Larry,Jaster,,Topps,1968,117
Mark,Belanger,,Topps,1968,118
Ted,Savage,,Topps,1968,119
Jimmie,Hall,,Topps,1968,121
Gene,Mauch,,Topps,1968,122
Jose,Santiago,,Topps,1968,123
Nate,Oliver,,Topps,1968,124
Joel,Horlen,,Topps,1968,125
Paul,Lindblad,,Topps,1968,127
Rookie,Stars -,,Topps,1968,128
Mickey,Stanley,,Topps,1968,129
Tony,Perez,,Topps,1968,130
Frank,Bertaina,,Topps,1968,131
Bud,Harrelson,,Topps,1968,132
Fred,Whitfield,,Topps,1968,133
Pat,Jarvis,,Topps,1968,134
Paul,Blair,,Topps,1968,135
Randy,Hundley,,Topps,1968,136
Ruben,Amaro,,Topps,1968,138
Chris,Short,,Topps,1968,139
Dal,Maxvill,,Topps,1968,141
Rookie,Stars -,,Topps,1968,142
Pete,Cimino,,Topps,1968,143
Joe,Morgan,,Topps,1968,144
Don,Drysdale,,Topps,1968,145
Sal,Bando,,Topps,1968,146
Frank,Linzy,,Topps,1968,147
Dave,Bristol,,Topps,1968,148
Bob,Saverine,,Topps,1968,149
World,Series,,Topps,1968,151
World,Series,,Topps,1968,152
World,Series,,Topps,1968,153
World,Series,,Topps,1968,154
World,Series,,Topps,1968,155
World,Series,,Topps,1968,156
World,Series,,Topps,1968,157
World,Series,,Topps,1968,158
Don,Kessinger,,Topps,1968,159
Earl,Wilson,,Topps,1968,160
Norm,Miller,,Topps,1968,161
Rookie,Stars -,,Topps,1968,162
Gene,Brabender,,Topps,1968,163
Ramon,Webster,,Topps,1968,164
Tony,Oliva,,Topps,1968,165
Claude,Raymond,,Topps,1968,166
Elston,Howard,,Topps,1968,167
Bob,Bolin,,Topps,1968,169
Jim,Fregosi,,Topps,1968,170
Don,Nottebart,,Topps,1968,171
Walt,Williams,,Topps,1968,172
John,Boozer,,Topps,1968,173
Bob,Tillman,,Topps,1968,174
Maury,Wills,,Topps,1968,175
Bob,Allen,,Topps,1968,176
Rookie,Stars -,,Topps,1968,177
Don,Wert,,Topps,1968,178
Bill,Stoneman,1968,Topps,1968,179
Curt,Flood,,Topps,1968,180
Dave,Giusti,,Topps,1968,182
Bob,Kennedy,,Topps,1968,183
Lou,Johnson,,Topps,1968,184
Tom,Haller,,Topps,1968,185
Eddie,Watt,,Topps,1968,186
Sonny,Jackson,,Topps,1968,187
Cap,Peterson,,Topps,1968,188
Bill,Landis,1968,Topps,1968,189
Bill,White,,Topps,1968,190
Dan,Frisella,1968,Topps,1968,191
Jack,Hamilton,,Topps,1968,193
Don,Buford,,Topps,1968,194
Joe,Pepitone,,Topps,1968,195
Gary,Nolan,1968,Topps,1968,196
Larry,Brown,,Topps,1968,197
Roy,Face,,Topps,1968,198
Rookie,Stars -,,Topps,1968,199
Orlando,Cepeda,,Topps,1968,200
Mike,Marshall,1968,Topps,1968,201
Dick,Kelley,,Topps,1968,203
Juan,Marichal,,Topps,1968,205
Cal,Ermer,,Topps,1968,206
Willie,Davis,,Topps,1968,208
Tim,Cullen,,Topps,1968,209
Gary,Peters,,Topps,1968,210
J.C.,Martin,,Topps,1968,211
Dave,Morehead,,Topps,1968,212
Chico,Ruiz,,Topps,1968,213
Rookie,Stars -,,Topps,1968,214
Jim,Bunning,,Topps,1968,215
Bubba,Morton,,Topps,1968,216
Dick,Farrell,,Topps,1968,217
Ken,Suarez,,Topps,1968,218
Rob,Gardner,,Topps,1968,219
Jim,Hardin,1968,Topps,1968,222
Ollie,Brown,,Topps,1968,223
Jack,Aker,,Topps,1968,224
Richie,Allen,,Topps,1968,225
Jimmie,Price,,Topps,1968,226
Joe,Hoerner,,Topps,1968,227
Rookie,Stars -,,Topps,1968,228
Fred,Klages,,Topps,1968,229
Pete,Rose,,Topps,1968,230
Dave,Baldwin,1968,Topps,1968,231
Denis,Menke,,Topps,1968,232
George,Scott,,Topps,1968,233
Ron,Santo,,Topps,1968,235
Tug,McGraw,,Topps,1968,236
Alvin,Dark,,Topps,1968,237
Tom,Satriano,,Topps,1968,238
Bill,Henry,,Topps,1968,239
Al,Kaline,,Topps,1968,240
Felix,Millan,,Topps,1968,241
Moe,Drabowsky,,Topps,1968,242
Rich,Rollins,,Topps,1968,243
John,Donaldson,1968,Topps,1968,244
Tony,Gonzalez,,Topps,1968,245
Fritz,Peterson,,Topps,1968,246
Johnny,Bench,1968,Topps,1968,247
Fred,Valentine,,Topps,1968,248
Bill,Singer,,Topps,1968,249
Dick,Hughes,,Topps,1968,253
Cleon,Jones,,Topps,1968,254
Dean,Chance,,Topps,1968,255
Norm,Cash,,Topps,1968,256
Phil,Niekro,,Topps,1968,257
Rookie,Stars -,,Topps,1968,258
Ken,Boyer,,Topps,1968,259
Jim,Wynn,,Topps,1968,260
Dave,Duncan,,Topps,1968,261
Rick,Wise,,Topps,1968,262
Horace,Clarke,,Topps,1968,263
Ted,Abernathy,,Topps,1968,264
Tommy,Davis,,Topps,1968,265
Paul,Popovich,,Topps,1968,266
Herman,Franks,,Topps,1968,267
Bob,Humphreys,,Topps,1968,268
Bob,Tiefenauer,,Topps,1968,269
Matty,Alou,,Topps,1968,270
Bobby,Knoop,,Topps,1968,271
Ray,Culp,,Topps,1968,272
Dave,Johnson,,Topps,1968,273
Mike,Cuellar,,Topps,1968,274
Tim,McCarver,,Topps,1968,275
Jim,Roland,,Topps,1968,276
Jerry,Buchek,,Topps,1968,277
Checklist,4,,Topps,1968,278
Bill,Hands,,Topps,1968,279
Mickey,Mantle,,Topps,1968,280
Jim,Campanis,,Topps,1968,281
Rick,Monday,,Topps,1968,282
Mel,Queen,,Topps,1968,283
Johnny,Briggs,,Topps,1968,284
Dick,McAuliffe,,Topps,1968,285
Cecil,Upshaw,,Topps,1968,286
Rookie,Stars -,,Topps,1968,287
Dave,Wickersham,,Topps,1968,288
Woody,Held,,Topps,1968,289
Willie,McCovey,,Topps,1968,290
Dick,Lines,,Topps,1968,291
Art,Shamsky,,Topps,1968,292
Bruce,Howard,,Topps,1968,293
Red,Schoendienst,,Topps,1968,294
Sonny,Siebert,,Topps,1968,295
Byron,Browne,,Topps,1968,296
Russ,Gibson,,Topps,1968,297
Jim,Brewer,,Topps,1968,298
Gene,Michael,,Topps,1968,299
Rusty,Staub,,Topps,1968,300
Rookie,Stars -,,Topps,1968,301
Gerry,Arrigo,,Topps,1968,302
Dick,Green,,Topps,1968,303
Minnie,Rojas,,Topps,1968,305
Mike,Ryan,,Topps,1968,306
John,Hiller,,Topps,1968,307
Ken,Henderson,,Topps,1968,309
Luis,Aparicio,,Topps,1968,310
Jack,Lamabe,,Topps,1968,311
Curt,Blefary,,Topps,1968,312
Al,Weis,,Topps,1968,313
Rookie,Stars -Bill,,Topps,1968,314
Steve,Barber,,Topps,1968,316
Ron,Brand,,Topps,1968,317
Chico,Salmon,,Topps,1968,318
George,Culver,,Topps,1968,319
Frank,Howard,,Topps,1968,320
Leo,Durocher,,Topps,1968,321
Dave,Boswell,,Topps,1968,322
Deron,Johnson,,Topps,1968,323
Jim,Nash,,Topps,1968,324
Manny,Mota,,Topps,1968,325
Dennis,Ribant,,Topps,1968,326
Tony,Taylor,,Topps,1968,327
Rookie,Stars -,,Topps,1968,328
Roger,Maris,,Topps,1968,330
Dan,Osinski,,Topps,1968,331
Doug,Rader,,Topps,1968,332
Ron,Herbel,,Topps,1968,333
Bob,Allison,,Topps,1968,335
John,Purdin,,Topps,1968,336
Bill,Robinson,,Topps,1968,337
Bob,Johnson,,Topps,1968,338
Rich,Nye,,Topps,1968,339
Max,Alvis,,Topps,1968,340
Jim,Lemon,,Topps,1968,341
Ken,Johnson,,Topps,1968,342
Jim,Gosger,,Topps,1968,343
Donn,Clendenon,,Topps,1968,344
Bob,Hendley,,Topps,1968,345
Jerry,Adair,,Topps,1968,346
George,Brunet,,Topps,1968,347
Rookie,Stars -,,Topps,1968,348
Ed,Spiezio,,Topps,1968,349
Hoyt,Wilhelm,,Topps,1968,350
Bob,Barton,,Topps,1968,351
Mack,Jones,,Topps,1968,353
Pete,Richert,,Topps,1968,354
Ernie,Banks,,Topps,1968,355
Len,Gabrielson,,Topps,1968,357
Mike,Epstein,,Topps,1968,358
Joe,Moeller,,Topps,1968,359
Willie,Horton,,Topps,1968,360
Orlando,Cepeda,,Topps,1968,362
Rod,Carew,,Topps,1968,363
Joe,Morgan,,Topps,1968,364
Ron,Santo,,Topps,1968,366
Jim,Fregosi,,Topps,1968,367
Gene,Alley,,Topps,1968,368
Hank,Aaron,,Topps,1968,370
Tony,Oliva,,Topps,1968,371
Lou,Brock,,Topps,1968,372
Frank,Robinson,,Topps,1968,373
Bill,Freehan,,Topps,1968,375
Tim,McCarver,,Topps,1968,376
Joel,Horlen,,Topps,1968,377
Bob,Gibson,,Topps,1968,378
Gary,Peters,,Topps,1968,379
Ken,Holtzman,,Topps,1968,380
Boog,Powell,,Topps,1968,381
Ramon,Hernandez,,Topps,1968,382
Steve,Whitaker,,Topps,1968,383
Hal,McRae,1968,Topps,1968,384
Jim,Hunter,,Topps,1968,385
Greg,Goossen,,Topps,1968,386
Joe,Foy,,Topps,1968,387
Ray,Washburn,,Topps,1968,388
Jay,Johnstone,,Topps,1968,389
Bill,Mazeroski,,Topps,1968,390
Bob,Priddy,,Topps,1968,391
Grady,Hatton,,Topps,1968,392
Jim,Perry,,Topps,1968,393
Tommie,Aaron,,Topps,1968,394
Camilo,Pascual,,Topps,1968,395
Bobby,Wine,,Topps,1968,396
Vic,Davalillo,,Topps,1968,397
Jim,Grant,,Topps,1968,398
Ray,Oyler,,Topps,1968,399
Mike,McCormick,,Topps,1968,400A
Mike,Hegan,,Topps,1968,402
John,Buzhardt,,Topps,1968,403
Floyd,Robinson,,Topps,1968,404
Tommy,Helms,,Topps,1968,405
Dick,Ellsworth,,Topps,1968,406
Gary,Kolb,,Topps,1968,407
Steve,Carlton,,Topps,1968,408
Rookie,Stars -,,Topps,1968,409
Ron,Hansen,,Topps,1968,411
Clay,Carroll,,Topps,1968,412
Tom,McCraw,,Topps,1968,413
Mickey,Lolich,,Topps,1968,414
Bill,Rigney,,Topps,1968,416
Eddie,Fisher,,Topps,1968,418
Jack,Hiatt,,Topps,1968,419
Cesar,Tovar,,Topps,1968,420
Ron,Taylor,,Topps,1968,421
Rene,Lachemann,,Topps,1968,422
Fred,Gladding,,Topps,1968,423
Chicago,White,,Topps,1968,424
Jim,Maloney,,Topps,1968,425
Hank,Allen,,Topps,1968,426
Dick,Calmus,,Topps,1968,427
Vic,Roznovsky,,Topps,1968,428
Tommie,Sisk,,Topps,1968,429
Rico,Petrocelli,,Topps,1968,430
Dooley,Womack,,Topps,1968,431
Rookie,Stars -,,Topps,1968,432
Bob,Rodgers,,Topps,1968,433
Ricardo,Joseph,1968,Topps,1968,434
Ron,Perranoski,,Topps,1968,435
Hal,Lanier,,Topps,1968,436
Don,Cardwell,,Topps,1968,437
Lee,Thomas,,Topps,1968,438
Lum,Harris,,Topps,1968,439
Claude,Osteen,,Topps,1968,440
Alex,Johnson,,Topps,1968,441
Dick,Bosman,,Topps,1968,442
Joe,Azcue,,Topps,1968,443
Jack,Fisher,,Topps,1968,444
Mike,Shannon,,Topps,1968,445
Ron,Kline,,Topps,1968,446
Rookie,Stars -,,Topps,1968,447
Gary,Wagner,,Topps,1968,448
Gene,Oliver,,Topps,1968,449
Jim,Kaat,,Topps,1968,450
Al,Spangler,,Topps,1968,451
Jesus,Alou,,Topps,1968,452
Sammy,Ellis,,Topps,1968,453
CL,6 F.,,Topps,1968,454A
Rico,Carty,,Topps,1968,455
John,O'Donoghue,,Topps,1968,456
Jim,Lefebvre,,Topps,1968,457
Lew,Krausse,,Topps,1968,458
Dick,Simpson,,Topps,1968,459
Jim,Lonborg,,Topps,1968,460
Chuck,Hiller,,Topps,1968,461
Barry,Moore,,Topps,1968,462
Jim,Schaffer,,Topps,1968,463
Don,McMahon,,Topps,1968,464
Tommie,Agee,,Topps,1968,465
Bill,Dillman,,Topps,1968,466
Dick,Howser,,Topps,1968,467
Larry,Sherry,,Topps,1968,468
Ty,Cline,,Topps,1968,469
Bill,Freehan,,Topps,1968,470
Orlando,Pena,,Topps,1968,471
Walter,Alston,,Topps,1968,472
Al,Worthington,,Topps,1968,473
Paul,Schaal,,Topps,1968,474
Joe,Niekro,,Topps,1968,475
Woody,Woodward,,Topps,1968,476
Dave,McNally,,Topps,1968,478
Phil,Gagliano,,Topps,1968,479
John,Wyatt,,Topps,1968,481
Jose,Pagan,,Topps,1968,482
Darold,Knowles,,Topps,1968,483
Phil,Roof,,Topps,1968,484
Ken,Berry,,Topps,1968,485
Cal,Koonce,,Topps,1968,486
Lee,May,,Topps,1968,487
Dick,Tracewski,,Topps,1968,488
Wally,Bunker,,Topps,1968,489
Super,Stars - Killebrew/Mays/Mantle,,Topps,1968,490
Denny,Lemaster,,Topps,1968,491
Jeff,Torborg,,Topps,1968,492
Jim,McGlothlin,,Topps,1968,493
Ray,Sadecki,,Topps,1968,494
Leon,Wagner,,Topps,1968,495
Steve,Hamilton,,Topps,1968,496
Bill,Bryan,,Topps,1968,498
Steve,Blass,,Topps,1968,499
Frank,Robinson,,Topps,1968,500
John,Odom,,Topps,1968,501
Mike,Andrews,,Topps,1968,502
Al,Jackson,,Topps,1968,503
Russ,Snyder,,Topps,1968,504
Joe,Sparma,,Topps,1968,505
Clarence,Jones,1968,Topps,1968,506
Duke,Sims,,Topps,1968,508
Dennis,Higgins,,Topps,1968,509
Ron,Fairly,,Topps,1968,510
Bill,Kelso,,Topps,1968,511
Grant,Jackson,,Topps,1968,512
Hank,Bauer,,Topps,1968,513
Al,McBean,,Topps,1968,514
Russ,Nixon,,Topps,1968,515
Pete,Mikkelsen,,Topps,1968,516
Diego,Segui,,Topps,1968,517
Lou,Brock,,Topps,1968,520
Don,Shaw,,Topps,1968,521
Wayne,Causey,,Topps,1968,522
John,Tsitouris,,Topps,1968,523
Andy,Kosco,,Topps,1968,524
Jim,Davenport,,Topps,1968,525
Bill,Denehy,,Topps,1968,526
Tito,Francona,,Topps,1968,527
Bruce,Von Ho,1968,Topps,1968,529
Bird,Belters -,,Topps,1968,530
Chuck,Hinton,,Topps,1968,531
Luis,Tiant,,Topps,1968,532
Wes,Parker,,Topps,1968,533
Bob,Miller,,Topps,1968,534
Danny,Cater,,Topps,1968,535
Bill,Short,,Topps,1968,536
Norm,Siebern,,Topps,1968,537
Manny,Jimenez,,Topps,1968,538
ML,Rookie,,Topps,1968,539
Nelson,Briles,,Topps,1968,540
Sandy,Alomar,,Topps,1968,541
Bob,Lee,,Topps,1968,543
Mayo,Smith,,Topps,1968,544
Lindy,McDaniel,,Topps,1968,545
Roy,White,,Topps,1968,546
Dan,Coombs,,Topps,1968,547
Bernie,Allen,,Topps,1968,548
Rookie,Stars -,,Topps,1968,549
Clete,Boyer,,Topps,1968,550
Ed,Kirkpatrick,,Topps,1968,552
Hank,Aguirre,,Topps,1968,553
Jose,Tartabull,,Topps,1968,555
Dick,Selma,,Topps,1968,556
Frank,Quilici,,Topps,1968,557
Johnny,Edwards,,Topps,1968,558
Rookie,Stars -,,Topps,1968,559
Paul,Casanova,,Topps,1968,560
Lee,Elia,,Topps,1968,561
Jim,Bouton,,Topps,1968,562
Ed,Charles,,Topps,1968,563
Eddie,Stanky,,Topps,1968,564
Larry,Dierker,,Topps,1968,565
Ken,Harrelson,,Topps,1968,566
Clay,Dalrymple,,Topps,1968,567
Willie,Smith,,Topps,1968,568
NL,Rookie,,Topps,1968,569
Rick,Reichardt,,Topps,1968,570
Tony,LaRussa,,Topps,1968,571
Don,Bosch,,Topps,1968,572
Joe,Coleman,,Topps,1968,573
Jim,Palmer,,Topps,1968,575
Dave,Adlesh,,Topps,1968,576
Larry,Hisle,1968,Topps,1968,579
Bob,Bailey,,Topps,1968,580
Garry,Roggenburk,,Topps,1968,581
Jerry,Grote,,Topps,1968,582
Gates,Brown,,Topps,1968,583
Larry,Shepard,,Topps,1968,584
Wilbur,Wood,,Topps,1968,585
Jim,Pagliaroni,,Topps,1968,586
Roger,Repoz,,Topps,1968,587
Dick,Schofield,,Topps,1968,588
Rookie,Stars -,,Topps,1968,589
Tommy,Harper,,Topps,1968,590
Dick,Nen,,Topps,1968,591
John,Bateman,,Topps,1968,592
Lee,Stange,,Topps,1968,593
Phil,Linz,,Topps,1968,594
Phil,Ortega,,Topps,1968,595
Charlie,Smith,,Topps,1968,596
Bill,McCool,,Topps,1968,597
Jerry,May,,Topps,1968,598
Mel,Queen,,Topps,1969,81
Rookie,Stars Rich Hebner RC Al Oliver,1969,Topps,1969,82
Mike,Ferraro,,Topps,1969,83
Bob,Humphreys,,Topps,1969,84
Lou,Brock,,Topps,1969,85
Pete,Richert,,Topps,1969,86
Horace,Clarke,,Topps,1969,87
Rich,Nye,,Topps,1969,88
Russ,Gibson,,Topps,1969,89
Jerry,Koosman,,Topps,1969,90
Alvin,Dark,,Topps,1969,91
Jack,Billingham,,Topps,1969,92
Joe,Foy,,Topps,1969,93
Hank,Aguirre,,Topps,1969,94
Johnny,Bench,,Topps,1969,95
Denny,Lemaster,,Topps,1969,96
Buddy,Bradford,,Topps,1969,97
Dave,Giusti,,Topps,1969,98
Rookie,Stars,,Topps,1969,99A
Hank,Aaron,,Topps,1969,100
Daryl,Patterson,,Topps,1969,101
Jim,Davenport,,Topps,1969,102
Roger,Repoz,,Topps,1969,103
